Order Date,Sales,Profit,Category,Region
2014-11-18,445.3218,-30.294,Furniture,Central
2014-11-18,3.0366,-4.9164,Office Supplies,Central
2014-11-18,400.80600000000004,-66.801,Office Supplies,Central
2017-09-04,102.0432,6.074,Furniture,South
2017-09-04,10.8864,3.6288,Office Supplies,South
2014-03-29,935.38305,-152.7156,Furniture,Central
2016-11-05,75.60000000000001,12.96,Technology,West
2016-11-05,119.5824,9.9652,Furniture,West
2016-11-05,166.0365,77.4837,Office Supplies,West
2017-06-10,14.836500000000001,0.7065,Office Supplies,East
2015-08-10,67.9875,29.1375,Office Supplies,Central
2015-10-09,1.9656000000000002,-1.3104,Office Supplies,South
2015-10-09,11.774700000000001,-8.5974,Office Supplies,South
2015-10-09,39.2448,7.4752,Office Supplies,South
2016-05-28,300.71999999999997,25.06,Technology,Central
2017-05-11,46.11600000000001,12.7368,Office Supplies,East
2016-10-16,149.2911,-37.9152,Furniture,East
2017-11-17,20.5884,6.6177,Office Supplies,West
2017-11-17,4.365900000000001,-3.465,Office Supplies,West
2017-11-26,1028.9475,264.5865,Technology,East
2017-11-26,142.06500000000003,37.884,Furniture,East
2017-09-03,9.3492,3.339,Office Supplies,Central
2017-09-03,105.84,21.42,Technology,Central
2017-12-05,44.058,10.9096,Furniture,East
2017-12-05,9.9225,4.536,Office Supplies,East
2017-11-10,420.84000000000003,112.224,Office Supplies,West
2017-11-10,30.231600000000004,10.0772,Office Supplies,West
2014-03-18,116.55000000000001,14.43,Furniture,West
2014-03-18,1343.9664,415.9896,Technology,West
2014-03-18,1948.9995000000001,334.1142,Office Supplies,West
2016-11-12,23.8896,-8.532,Furniture,Central
2017-10-26,64.6191,-13.3341,Technology,East
2017-10-26,85.5099,-65.1504,Office Supplies,East
2015-04-11,70.72800000000001,10.104,Furniture,South
2015-04-11,57.254400000000004,14.3136,Furniture,South
2015-12-25,886.095,371.316,Technology,East
2015-12-25,472.0464,56.196,Furniture,East
2017-09-21,16.2855,3.8775,Office Supplies,West
2014-12-20,201.79530000000003,36.3018,Furniture,East
2015-07-18,6.048,1.6128,Office Supplies,East
2014-07-26,71.274,18.3276,Furniture,South
2014-07-26,171.03449999999998,76.5583,Office Supplies,South
2014-07-26,26.995500000000003,9.2556,Furniture,South
2014-12-26,201.474,19.188,Office Supplies,East
2017-12-11,757.96875,-420.0,Furniture,South
2017-12-11,77.2464,-16.5528,Technology,South
2017-12-11,14.2632,1.3584,Office Supplies,South
2017-12-11,68.0232,-12.147,Furniture,South
2014-03-03,185.6106,-459.6072,Office Supplies,Central
2017-10-21,40.761,19.41,Office Supplies,Central
2017-10-21,22.995,10.512,Office Supplies,Central
2017-11-10,117.37950000000001,43.5981,Technology,West
2017-03-16,467.712,-81.664,Technology,East
2016-09-22,17.346,5.369,Office Supplies,East
2017-02-06,31.395,13.455,Office Supplies,West
2015-12-31,122.22000000000001,52.38,Office Supplies,Central
2016-10-09,1.4784,0.1584,Office Supplies,West
2016-10-09,178.04640000000003,0.0,Furniture,West
2014-12-30,264.5622,-50.3928,Technology,East
2014-12-30,549.9522000000001,-192.0468,Furniture,East
2016-04-12,20.412000000000003,9.3312,Office Supplies,West
2016-04-12,204.0696,-36.441,Furniture,West
2016-04-12,38.455200000000005,13.734,Office Supplies,West
2016-11-28,357.1911,-73.7061,Technology,East
2016-11-28,13.305600000000002,2.6928,Office Supplies,East
2016-11-28,7.2324,-5.0512,Office Supplies,East
2016-11-28,34.1712,-7.7292,Office Supplies,East
2016-11-28,365.19210000000004,-24.843,Furniture,East
2017-04-15,16.3485,-11.937,Office Supplies,South
2015-03-09,4.8384,1.6704,Office Supplies,South
2014-10-28,270.879,74.8142,Technology,Central
2017-01-07,161.469,44.5962,Office Supplies,West
2017-01-07,64.07100000000001,0.6102,Office Supplies,West
2017-01-07,115.6155,31.9319,Office Supplies,West
2017-01-07,8.2845,3.5505,Office Supplies,West
2017-08-13,37.8252,11.7078,Office Supplies,West
2017-11-02,57.0528,5.4336,Office Supplies,Central
2014-09-19,97.146,24.9804,Office Supplies,West
2015-05-31,10.7856,1.1556,Office Supplies,South
2016-09-13,42.777,0.4074,Office Supplies,Central
2016-09-13,15.120000000000001,7.056,Office Supplies,Central
2016-09-13,157.4475,41.986,Technology,Central
2016-09-13,17.745,5.07,Office Supplies,Central
2016-09-13,18.4905,8.4528,Office Supplies,Central
2016-09-13,396.90000000000003,136.08,Office Supplies,Central
2016-09-13,18.522000000000002,8.6436,Office Supplies,Central
2016-09-13,391.734,100.7316,Office Supplies,Central
2016-09-13,1403.2620000000002,387.5676,Furniture,Central
2016-09-13,31.4685,0.2997,Technology,Central
2017-11-29,409.88640000000004,48.796,Furniture,South
2017-11-29,106.596,19.035,Furniture,South
2017-12-04,78.06960000000001,23.235,Office Supplies,East
2017-05-02,16.485,7.065,Office Supplies,West
2017-05-02,62.49600000000001,15.4752,Office Supplies,West
2017-05-02,36.12,15.824,Office Supplies,West
2016-12-25,328.8348,-120.0508,Furniture,East
2016-12-25,909.9783,173.3292,Furniture,East
2014-09-30,835.1784,59.6556,Office Supplies,East
2014-07-12,37.6488,12.9978,Office Supplies,Central
2014-07-12,25.032,3.278,Technology,Central
2016-09-08,45.286500000000004,14.6642,Furniture,West
2016-09-08,32.4135,14.2002,Office Supplies,West
2017-08-06,73.626,21.036,Office Supplies,East
2015-05-14,535.455375,41.9965,Furniture,West
2015-05-14,129.0555,34.4148,Furniture,West
2015-05-14,102.4464,-6.098,Furniture,West
2015-05-14,758.4696,81.2646,Furniture,West
2017-01-20,12.096,4.176,Office Supplies,Central
2016-05-30,176.232,11.7488,Furniture,West
2014-04-08,180.71550000000002,-94.6605,Furniture,East
2014-07-23,104.97900000000001,7.9984,Technology,East
2017-05-30,164.63160000000002,17.6391,Technology,West
2017-05-30,37.128,-3.094,Technology,West
2017-05-30,14.271600000000001,-0.3398,Furniture,West
2016-03-13,406.014,-5.524,Furniture,East
2016-03-13,398.95799999999997,47.495,Technology,East
2016-03-13,566.9055,-116.9805,Technology,East
2016-03-13,43.30200000000001,13.9185,Office Supplies,East
2016-03-13,54.49185,-41.5176,Office Supplies,East
2016-03-13,580.188,-138.14,Office Supplies,East
2016-03-13,24.318,-15.44,Office Supplies,East
2016-03-13,132.38400000000001,-28.368,Office Supplies,East
2016-03-13,471.55500000000006,-643.71,Technology,East
2017-04-10,204.85920000000002,21.9492,Office Supplies,East
2017-04-10,38.5056,6.4176,Furniture,East
2016-06-25,89.5083,-6.089,Furniture,Central
2016-06-25,34.34760000000001,-26.1696,Furniture,Central
2014-03-17,12.0015,5.3721,Office Supplies,South
2014-03-17,31.962000000000003,14.9156,Office Supplies,South
2014-03-17,13.608000000000002,6.3504,Office Supplies,South
2014-03-17,16.8,7.68,Office Supplies,South
2014-03-17,34.30350000000001,8.4942,Office Supplies,South
2014-08-09,4.687200000000001,-0.9486,Office Supplies,West
2014-08-09,9.81225,-6.5415,Office Supplies,West
2015-07-26,9.6012,3.0861,Office Supplies,West
2015-07-26,24.2928,8.3868,Office Supplies,West
2015-07-26,104.16000000000001,25.792,Office Supplies,West
2014-02-15,22.428,7.209,Office Supplies,West
2015-03-24,49.245,13.132,Furniture,West
2017-09-02,19.656,6.552,Office Supplies,West
2017-09-02,248.3544,-2.9566,Furniture,West
2015-11-16,19.845,8.694,Office Supplies,West
2014-12-09,11.2224,3.7408,Office Supplies,Central
2014-12-09,248.95080000000002,20.7459,Office Supplies,Central
2017-02-03,5.4432,1.8144,Office Supplies,Central
2017-02-03,68.8632,23.7742,Office Supplies,Central
2017-02-03,23.31,-26.085,Furniture,Central
2017-02-03,440.37,146.79,Office Supplies,Central
2017-11-11,93.366,14.4495,Furniture,South
2017-09-17,10.4076,3.2214,Office Supplies,Central
2017-09-17,334.35150000000004,-77.333,Furniture,Central
2017-09-17,6.09,-10.15,Office Supplies,Central
2017-09-17,1486.548,88.485,Technology,Central
2017-06-25,155.904,16.704,Technology,Central
2016-07-30,9.7104,3.1212,Office Supplies,Central
2016-07-30,1088.4552,51.8312,Office Supplies,Central
2015-04-16,598.122,148.1064,Technology,South
2015-04-16,9.597000000000001,4.57,Office Supplies,South
2015-04-16,1256.703,119.686,Furniture,South
2015-04-16,549.423,125.5824,Furniture,South
2015-04-11,671.9664,215.9892,Technology,West
2015-04-11,55.398,24.2696,Office Supplies,West
2015-02-27,565.866,80.838,Technology,West
2016-09-08,15.624000000000002,3.72,Office Supplies,West
2016-09-08,35.952000000000005,15.408,Office Supplies,West
2016-09-08,274.827,65.435,Office Supplies,West
2016-05-19,92.23200000000001,23.7168,Office Supplies,West
2017-11-11,36.666000000000004,11.8728,Furniture,West
2014-09-15,15.687,7.0218,Office Supplies,East
2014-09-15,15.288000000000002,6.2608,Furniture,East
2015-09-15,3.7548000000000004,-2.8608,Office Supplies,East
2015-09-15,154.5432,-29.4368,Office Supplies,East
2016-07-01,1574.9475000000002,449.985,Technology,West
2016-04-10,14.2464,3.2224,Office Supplies,Central
2014-01-06,2702.5110000000004,746.4078,Furniture,South
2014-01-06,640.479,274.491,Office Supplies,South
2014-01-06,5.7540000000000004,1.4796,Office Supplies,South
2014-01-06,411.57900000000006,113.6742,Technology,South
2014-01-06,793.758,204.1092,Technology,South
2014-01-06,32.676,0.3112,Office Supplies,South
2014-01-06,6.867,3.0084,Office Supplies,South
2016-09-01,13.419,5.751,Office Supplies,West
2014-09-23,19.3872,6.924,Office Supplies,East
2014-12-15,468.0921,-108.2662,Furniture,East
2017-12-28,2.604,0.868,Office Supplies,Central
2017-12-28,27.195,12.691,Office Supplies,Central
2015-12-19,31.395,14.651,Office Supplies,East
2015-12-19,2362.4055,517.4793,Technology,East
2015-12-19,1105.8222,-105.3164,Furniture,East
2017-11-05,13.608000000000002,6.2208,Office Supplies,West
2015-09-10,112.01400000000001,33.0708,Furniture,West
2017-11-16,125.937,5.997,Technology,East
2017-09-11,10.7856,3.21,Office Supplies,Central
2017-09-11,537.7995000000001,-65.853,Furniture,Central
2017-09-11,1.6338000000000001,-4.2012,Office Supplies,Central
2017-07-14,4.670400000000001,1.4456,Office Supplies,West
2017-07-14,290.5245,49.8042,Furniture,West
2017-07-14,5.208,2.3312,Office Supplies,West
2017-07-14,75.516,20.8568,Office Supplies,West
2017-07-14,19.782,7.9128,Furniture,West
2017-07-14,148.01850000000002,19.7358,Technology,West
2017-07-14,493.8948,52.9173,Technology,West
2017-03-30,6.384,2.0672,Office Supplies,West
2017-03-30,173.0316,18.5391,Technology,West
2016-01-31,24.528,11.68,Office Supplies,East
2017-06-08,12.7848,-18.8728,Office Supplies,Central
2014-11-02,48.7032,5.2182,Technology,West
2014-11-02,381.06600000000003,105.2468,Office Supplies,West
2017-07-14,9.7104,3.3524,Office Supplies,East
2017-07-14,1984.4433,-377.9892,Technology,East
2017-07-14,65.142,4.653,Office Supplies,East
2017-07-14,416.766,148.845,Furniture,East
2017-07-14,251.4288,17.9592,Office Supplies,East
2017-07-14,13.776,2.132,Office Supplies,East
2017-12-09,30.828,13.5056,Office Supplies,South
2017-12-09,225.645,62.321,Office Supplies,South
2017-12-09,16.716,7.4824,Office Supplies,South
2017-12-09,153.7725,48.3285,Technology,South
2017-12-09,15.897000000000002,0.6056,Office Supplies,South
2017-12-09,6.048,2.6496,Office Supplies,South
2017-12-09,1469.979,629.991,Technology,South
2016-09-05,9.3996,-7.46,Office Supplies,East
2016-09-05,9.2988,-6.4944,Office Supplies,East
2016-09-05,89.5083,-1.2178,Furniture,East
2014-09-10,22.814400000000003,7.6048,Office Supplies,West
2014-09-10,1561.392,148.704,Furniture,West
2017-09-26,75.474,33.0648,Office Supplies,West
2017-09-26,9.702,2.9568,Furniture,West
2017-09-26,37.67400000000001,16.146,Office Supplies,West
2017-09-26,17.892,5.538,Office Supplies,West
2017-09-26,977.7348000000001,314.2719,Office Supplies,West
2016-06-17,279.6696,-13.3176,Furniture,West
2016-06-17,507.29280000000006,54.3528,Furniture,West
2017-02-25,206.6232,-22.1382,Furniture,South
2017-02-25,243.516,5.798,Furniture,South
2017-03-31,31.185000000000002,8.019,Office Supplies,West
2017-12-03,14.271600000000001,-14.2716,Furniture,Central
2016-02-19,74.42399999999999,33.3136,Office Supplies,West
2017-12-02,120.00240000000001,12.8574,Office Supplies,West
2017-12-02,38.455200000000005,-24.416,Office Supplies,West
2017-12-02,254.4696,-363.528,Furniture,West
2017-12-02,52.0968,4.9616,Technology,West
2017-12-02,534.1392000000001,0.0,Furniture,West
2017-12-02,60.228,-14.34,Technology,West
2017-12-02,952.014,68.001,Furniture,West
2014-10-10,755.9496,71.9952,Technology,Central
2014-10-10,793.7411999999999,66.1451,Technology,Central
2014-10-10,12.579,-19.168,Office Supplies,Central
2014-10-10,0.9429000000000001,-1.5715,Office Supplies,Central
2016-09-05,22.264200000000002,-11.6622,Furniture,Central
2014-11-20,36.477000000000004,17.37,Office Supplies,East
2014-11-20,875.6370000000001,216.8244,Technology,East
2014-11-20,13.608000000000002,4.536,Office Supplies,East
2014-11-20,27.216000000000005,12.4416,Office Supplies,East
2014-05-10,367.46325,-216.9783,Furniture,East
2014-05-10,23.436,5.301,Office Supplies,East
2017-11-27,166.19400000000002,72.8088,Office Supplies,Central
2017-11-27,522.837,224.073,Office Supplies,Central
2014-11-01,560.6370000000001,154.8426,Office Supplies,East
2014-11-01,176.33700000000002,82.2906,Office Supplies,East
2014-11-01,33.264,9.8208,Furniture,East
2016-12-30,179.3253,0.0,Furniture,East
2016-09-03,208.68120000000002,0.0,Furniture,Central
2017-10-05,67.01520000000001,13.5626,Technology,West
2016-01-30,456.9264,-59.8356,Furniture,West
2016-01-30,51.009,7.7728,Furniture,West
2017-04-21,50.3748,8.3958,Technology,Central
2017-04-21,21.7728,7.2576,Office Supplies,Central
2014-12-05,27.783,11.907,Office Supplies,West
2014-12-05,51.576,23.0864,Office Supplies,West
2014-12-05,15.75,7.2,Office Supplies,West
2014-10-21,204.435,9.735,Office Supplies,South
2014-10-21,620.8860000000001,112.3508,Furniture,South
2014-10-21,2.9819999999999998,0.8804,Office Supplies,South
2015-12-08,233.05800000000002,4.4392,Office Supplies,West
2015-12-08,247.8,40.12,Technology,West
2014-11-02,44.037,15.0984,Technology,West
2014-11-02,55.4316,4.6193,Technology,West
2016-12-18,592.1370000000001,112.788,Furniture,Central
2015-11-23,2756.376,735.0336,Office Supplies,East
2015-11-23,18.837000000000003,4.485,Office Supplies,East
2015-08-13,443.9988,15.8571,Office Supplies,East
2015-04-16,134.1522,2.8392,Furniture,East
2014-03-21,3674.9265,909.9818,Technology,South
2014-03-21,15.120000000000001,6.624,Office Supplies,South
2014-03-21,129.1185,60.2553,Office Supplies,South
2014-03-21,9.786000000000001,2.7028,Office Supplies,South
2014-03-21,129.087,59.0112,Office Supplies,South
2017-11-16,18.1755,5.193,Furniture,West
2015-09-25,135.18120000000002,12.8744,Office Supplies,Central
2016-09-05,61.1604,11.6496,Furniture,East
2016-09-05,74.8083,-19.3382,Furniture,East
2016-09-05,8.265600000000001,0.5904,Office Supplies,East
2016-09-05,931.63455,-63.3765,Furniture,East
2017-04-20,154.20300000000003,70.4928,Office Supplies,Central
2017-04-20,38.388000000000005,18.28,Office Supplies,Central
2015-06-15,236.8548,22.5576,Technology,West
2014-09-17,5.510400000000001,0.4592,Office Supplies,West
2014-09-17,40.168800000000005,4.782,Office Supplies,West
2014-09-17,42.252,13.078,Office Supplies,West
2014-09-17,31.42125,-21.945,Technology,West
2014-09-17,156.13920000000002,46.47,Office Supplies,West
2014-09-17,58.716,16.776,Technology,West
2016-07-08,13.608000000000002,6.2208,Office Supplies,East
2016-05-27,26.4348,-33.3582,Furniture,Central
2016-05-27,5.8632,-1.6752,Furniture,Central
2016-05-27,1362.2364,97.3026,Office Supplies,Central
2017-12-24,277.536,19.824,Office Supplies,Central
2017-05-03,27.216000000000005,12.4416,Office Supplies,West
2017-05-03,24.108,6.6584,Office Supplies,West
2014-02-22,20.412000000000003,9.3312,Office Supplies,West
2015-02-08,10.017,4.293,Office Supplies,Central
2015-02-08,6.1005,1.8011,Office Supplies,Central
2015-02-08,6.048,1.728,Office Supplies,Central
2015-08-24,15.6555,4.6221,Furniture,East
2014-11-30,6.974100000000001,-4.428,Office Supplies,South
2016-12-10,19.467,8.7138,Office Supplies,East
2016-12-10,713.9580000000001,220.987,Office Supplies,East
2017-10-27,199.0548,9.4788,Furniture,West
2017-10-27,75.55799999999999,7.196,Technology,West
2014-11-25,566.9159999999999,47.243,Technology,West
2014-11-25,761.6112,54.4008,Furniture,West
2014-11-25,7.812000000000001,2.604,Office Supplies,West
2014-07-14,41.454,11.0544,Office Supplies,East
2015-05-23,893.0250000000001,245.7,Office Supplies,Central
2015-05-23,79.0965,19.5858,Furniture,Central
2015-11-21,341.91360000000003,28.4928,Office Supplies,West
2015-11-21,24.511200000000002,-1.459,Technology,West
2015-11-21,17.346,5.369,Office Supplies,West
2014-03-30,352.50600000000003,113.3055,Office Supplies,Central
2014-03-30,264.5412,88.1804,Technology,Central
2014-03-30,133.6671,-9.093,Furniture,Central
2017-12-29,1268.232,314.0384,Furniture,South
2017-12-29,13.1565,5.8891,Office Supplies,South
2017-12-29,36.309,10.0282,Office Supplies,South
2017-12-29,316.02900000000005,87.2842,Furniture,South
2017-12-29,271.6875,77.625,Furniture,South
2017-03-02,62.49600000000001,15.4752,Office Supplies,East
2017-03-02,60.858000000000004,27.2412,Office Supplies,East
2017-03-02,464.058,101.6508,Furniture,East
2017-03-02,71.44200000000001,33.3396,Office Supplies,East
2016-10-06,738.8955000000001,-938.28,Technology,West
2016-10-06,18.7992,-14.92,Office Supplies,West
2016-10-06,12.574800000000002,-9.1816,Office Supplies,West
2016-10-06,71.35799999999999,0.8495,Technology,West
2015-04-05,936.8352000000001,89.2224,Furniture,West
2014-09-09,1364.9895000000001,-571.9956,Technology,South
2016-03-15,4.771199999999999,1.6472,Office Supplies,West
2016-03-15,1419.6336,84.502,Furniture,West
2015-12-27,1626.4395000000002,-464.697,Furniture,East
2015-12-27,20.8656,6.7068,Office Supplies,East
2017-08-07,125.4204,-13.4379,Technology,Central
2017-08-07,124.068,-25.109,Office Supplies,Central
2015-03-22,20.538,5.4768,Office Supplies,South
2015-11-30,85.008,29.1456,Furniture,West
2015-11-30,27.216000000000005,12.4416,Office Supplies,West
2014-04-15,112.30799999999999,31.0184,Office Supplies,West
2014-04-15,197.148,76.9816,Furniture,West
2017-07-30,80.6148,-53.7432,Office Supplies,East
2017-06-01,56.595,25.872,Office Supplies,Central
2014-01-07,80.56439999999999,-53.7096,Furniture,Central
2014-01-07,10.9515,-18.2525,Office Supplies,Central
2017-09-29,104.16000000000001,25.792,Office Supplies,West
2017-09-13,16.716,2.786,Office Supplies,South
2014-10-22,136.416,10.3936,Furniture,South
2016-10-04,31.919999999999998,13.984,Office Supplies,East
2016-10-04,5669.9055,2591.9568,Technology,East
2016-10-04,125.05499999999999,34.539,Office Supplies,East
2015-11-27,42.084,19.2384,Office Supplies,East
2015-11-27,62.937,28.1718,Office Supplies,East
2015-11-27,272.97900000000004,88.3932,Technology,East
2015-11-27,179.529,32.4862,Furniture,East
2015-11-27,40.9185,4.6764,Furniture,East
2015-11-27,162.645,69.705,Office Supplies,East
2015-11-27,468.3714,0.0,Furniture,East
2017-05-06,160.58700000000002,41.2938,Office Supplies,West
2014-10-08,24.6456,4.9878,Technology,South
2014-12-31,205.422,91.9508,Office Supplies,East
2014-12-31,15.687,7.0218,Office Supplies,East
2014-12-31,1772.19,742.632,Technology,East
2014-12-31,359.058,78.6508,Furniture,East
2014-12-31,636.174,151.47,Furniture,East
2015-04-28,196.0686,41.496,Office Supplies,Central
2015-04-28,4003.6185,1906.485,Office Supplies,Central
2015-02-14,27.7452,9.5787,Office Supplies,East
2015-02-14,657.2895000000001,187.797,Technology,East
2016-11-25,1647.0405,329.4081,Furniture,Central
2016-11-25,18.165000000000003,8.304,Office Supplies,Central
2016-11-25,168.0,62.4,Technology,Central
2017-07-15,188.937,50.3832,Office Supplies,South
2017-07-15,916.5870000000001,157.1292,Furniture,South
2017-07-15,13.608000000000002,6.2208,Office Supplies,South
2014-12-29,93.24,44.4,Office Supplies,West
2014-12-29,335.9664,35.9964,Technology,West
2016-03-22,176.28240000000002,14.6902,Furniture,West
2017-07-02,172.15800000000002,59.4355,Office Supplies,Central
2017-07-02,5.493600000000001,-8.1096,Office Supplies,Central
2017-12-14,1259.979,467.9922,Technology,East
2017-12-14,77.5425,2.2155,Office Supplies,East
2017-12-14,26.995500000000003,6.6846,Office Supplies,East
2017-12-14,18.144000000000002,8.1216,Office Supplies,East
2017-12-14,552.9111,-52.6582,Furniture,East
2016-08-26,12.138000000000002,5.6644,Office Supplies,Central
2016-08-26,220.4685,58.7916,Technology,Central
2016-08-26,470.23199999999997,98.5248,Furniture,Central
2016-08-26,503.96850000000006,163.1898,Technology,Central
2016-08-26,9.072000000000001,2.5056,Office Supplies,Central
2017-10-15,12.264,4.2048,Office Supplies,West
2014-10-25,42.814800000000005,0.5097,Technology,East
2014-10-25,14.382900000000001,-9.5886,Office Supplies,East
2015-04-02,92.19,32.925,Technology,West
2017-10-28,81.8496,15.5904,Furniture,South
2017-10-28,154.5432,-29.4368,Office Supplies,South
2017-10-28,50.3496,16.1838,Office Supplies,South
2014-12-05,262.773,72.5754,Office Supplies,West
2017-11-03,42.814800000000005,0.5097,Technology,East
2015-01-06,31.080000000000002,9.25,Office Supplies,West
2015-01-06,2.0349,-1.3566,Office Supplies,West
2017-09-09,167.95800000000003,51.1872,Technology,West
2015-01-05,62.49600000000001,15.4752,Office Supplies,East
2015-01-05,18.354000000000003,8.2156,Office Supplies,East
2015-01-05,13.8264,4.6088,Office Supplies,East
2017-04-16,42.777,12.222,Office Supplies,West
2015-09-10,188.8803,-2.5698,Furniture,Central
2016-09-25,300.5688,17.891,Office Supplies,East
2016-09-25,25.435200000000002,-4.8448,Office Supplies,East
2016-09-25,348.1128,-82.884,Office Supplies,East
2015-03-16,18.396,6.3072,Office Supplies,East
2016-11-26,18.748800000000003,4.2408,Office Supplies,Central
2016-09-26,453.57480000000004,-75.5958,Technology,South
2017-06-13,305.69280000000003,-25.4744,Furniture,West
2017-09-18,120.5904,35.89,Office Supplies,Central
2017-06-02,11.2224,3.7408,Office Supplies,Central
2016-05-15,15.9936,5.5216,Office Supplies,East
2017-09-15,13.041,5.2164,Office Supplies,West
2016-08-22,20.412000000000003,9.3312,Office Supplies,West
2014-05-30,73.8864,26.388,Office Supplies,East
2017-12-18,13.305600000000002,1.4256,Office Supplies,South
2017-07-30,94.4475,43.176,Technology,East
2014-11-21,6.909000000000001,3.0268,Office Supplies,West
2014-11-21,99.73949999999999,28.497,Technology,West
2015-09-24,36.876,13.17,Technology,West
2017-08-20,27.216000000000005,12.4416,Office Supplies,West
2016-06-17,8.358,3.7412,Office Supplies,East
2016-06-17,595.3185000000001,153.0819,Technology,East
2016-06-17,10.332,2.8536,Office Supplies,East
2015-12-19,26.7624,4.779,Technology,Central
2015-05-31,7.938,0.3024,Office Supplies,East
2015-06-18,63.882000000000005,19.4688,Furniture,South
2015-06-18,472.54200000000003,58.5052,Office Supplies,South
2015-06-18,36.330000000000005,16.608,Office Supplies,South
2015-06-18,491.36850000000004,140.391,Technology,South
2015-06-18,34.67100000000001,15.8496,Office Supplies,South
2015-11-30,17.942400000000003,1.068,Furniture,South
2015-12-21,3.1584000000000003,0.3384,Office Supplies,East
2017-11-17,281.65200000000004,93.884,Office Supplies,South
2017-11-17,452.718,107.79,Technology,South
2017-11-13,45.78,12.208,Technology,East
2017-11-13,162.6975,30.99,Furniture,East
2016-10-24,16.3296,5.4432,Office Supplies,Central
2014-12-06,44.3184,13.7176,Office Supplies,South
2017-12-03,10.8864,3.6288,Office Supplies,Central
2017-09-26,2.3352000000000004,0.556,Office Supplies,West
2015-02-03,78.246,35.0244,Office Supplies,South
2017-08-12,18.396,5.256,Office Supplies,East
2017-08-12,1868.8950000000002,373.779,Furniture,East
2017-08-12,230.895,59.373,Office Supplies,East
2015-08-24,7.509600000000001,0.7152,Office Supplies,West
2017-11-12,28.056,9.352,Office Supplies,South
2016-08-01,1091.7144,90.9762,Technology,West
2016-08-01,48.258,13.788,Office Supplies,West
2016-11-25,479.41740000000004,-304.392,Office Supplies,East
2016-11-25,4724.9842499999995,-6599.978,Technology,East
2016-11-25,62.9748,11.9952,Technology,East
2016-04-13,6.426,2.8764,Office Supplies,West
2014-12-27,11.529000000000002,2.9646,Office Supplies,West
2014-12-27,8.253,3.6156,Office Supplies,West
2014-12-27,54.02250000000001,13.8915,Office Supplies,West
2014-12-27,38.9088,13.896,Office Supplies,West
2016-04-18,214.11599999999999,55.0584,Office Supplies,South
2016-04-18,31.038,7.9812,Technology,South
2015-03-08,8.9964,-14.5656,Office Supplies,Central
2016-11-04,47.5104,3.9592,Office Supplies,South
2016-11-04,920.115,-292.1,Furniture,South
2016-11-04,194.6448,-34.758,Office Supplies,South
2014-11-29,26.313,11.7782,Office Supplies,East
2016-05-17,3.0345000000000004,-4.7685,Office Supplies,Central
2016-05-17,8.2908,2.4675,Office Supplies,Central
2016-05-17,23.738400000000002,-10.1736,Furniture,Central
2016-05-17,32.0544,9.54,Office Supplies,Central
2017-09-19,5.084099999999999,-3.3894,Office Supplies,East
2016-12-19,1.8900000000000001,-2.88,Office Supplies,Central
2017-10-12,41.983200000000004,-1.4994,Technology,Central
2015-12-12,34.02,15.876,Office Supplies,West
2015-12-12,102.774,48.94,Office Supplies,West
2015-07-12,322.5264,30.7168,Technology,Central
2015-10-02,28.245,13.181,Office Supplies,East
2017-03-24,49.3605,22.0947,Office Supplies,East
2017-03-24,493.4895,136.2971,Technology,East
2017-03-24,218.2383,2.3094,Furniture,East
2017-06-01,340.98120000000006,-77.1267,Office Supplies,East
2014-03-24,42.504,14.5728,Furniture,West
2015-09-22,12.600000000000001,4.2,Office Supplies,South
2015-09-22,756.0672,-63.0056,Office Supplies,South
2015-09-22,26.6952,-4.767,Office Supplies,South
2015-09-22,2.9568,0.3168,Office Supplies,South
2015-09-22,3.3642000000000003,-2.5632,Office Supplies,South
2016-01-08,32.3694,-24.6624,Office Supplies,South
2016-01-08,49.9968,5.952,Office Supplies,South
2016-01-08,114.2232,10.8784,Technology,South
2016-02-14,5.0085,2.1465,Office Supplies,East
2016-02-14,8.379000000000001,2.0748,Office Supplies,East
2016-02-14,577.9525500000001,-47.1798,Furniture,East
2016-02-14,11.088000000000001,4.6464,Furniture,East
2017-06-08,1572.5493,140.9568,Furniture,West
2017-06-08,18.396,-3.504,Technology,West
2016-10-21,118.881,29.4372,Office Supplies,West
2016-10-21,37.67400000000001,17.5812,Office Supplies,West
2016-10-21,4762.7748,1644.2913,Office Supplies,West
2017-01-26,12.432,5.6832,Office Supplies,West
2017-12-08,622.3770000000001,160.0398,Office Supplies,East
2016-10-21,117.2556,6.9795,Office Supplies,South
2014-08-26,9.072000000000001,2.5056,Office Supplies,East
2014-08-26,157.4685,52.4895,Technology,East
2014-05-16,244.524,17.466,Furniture,West
2015-02-03,95.4261,15.147,Furniture,East
2017-10-31,534.2064,38.1576,Technology,Central
2017-10-31,10.4076,3.2214,Office Supplies,Central
2015-04-26,67.1328,6.3936,Furniture,West
2015-04-26,62.49600000000001,15.4752,Office Supplies,West
2015-04-26,327.57480000000004,38.997,Technology,West
2015-04-26,52.8696,17.6232,Office Supplies,West
2016-05-09,20.0928,1.9136,Technology,Central
2015-01-24,13.776,2.132,Office Supplies,South
2015-04-13,253.64640000000003,-15.098,Furniture,West
2015-04-13,503.91600000000005,41.993,Technology,West
2015-09-25,322.49280000000005,-11.5176,Furniture,West
2015-09-25,13.23,5.796,Office Supplies,West
